renset,learningRate,batchsize,,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50
original,1e-06,16,val_loss,0.297174,0.314266,0.330217,0.345817,0.356300,0.364632,0.370687,0.378052,0.382392,0.385439,0.386638,0.386723,0.386379,0.385776,0.385081,0.384318,0.383708,0.382917,0.382325,0.381530,0.380939,0.380278,0.379428,0.378692,0.378135,0.377294,0.376573,0.376022,0.375304,0.374413,0.373814,0.372955,0.372284,0.371555,0.370760,0.369944,0.369221,0.368667,0.367813,0.367017,0.366033,0.365363,0.364644,0.363666,0.362835,0.361882,0.361108,0.360485,0.359643,0.358696
original,1e-06,16,val_accuracy,0.263735,0.284129,0.270255,0.255041,0.241075,0.241028,0.251619,0.255827,0.262810,0.266648,0.269932,0.270440,0.271134,0.270579,0.270995,0.270903,0.269885,0.269793,0.271273,0.271134,0.271411,0.270671,0.270209,0.269423,0.271735,0.271180,0.270533,0.270163,0.270533,0.270255,0.270533,0.270671,0.270394,0.268914,0.269053,0.268775,0.269469,0.269747,0.269608,0.270348,0.270487,0.270255,0.269932,0.270302,0.270163,0.270348,0.270671,0.271458,0.270487,0.269978
original,1e-07,16,loss,0.435688,0.435685,0.435452,0.435203,0.435010,0.434983,0.434580,0.434703,0.434331,0.434157,0.433613,0.433445,0.433268,0.433205,0.432840,0.432685,0.432350,0.432070,0.431876,0.432075,0.431481,0.431195,0.431321,0.430965,0.430806,0.430692,0.430205,0.430316,0.429846,0.429794,0.429621,0.428907,0.428839,0.428886,0.428773,0.428363,0.428509,0.428303,0.427946,0.427509,0.427591,0.427470,0.427173,0.427319,0.426999,0.426819,0.426547,0.426737,0.426233,0.426093
original,1e-07,16,accuracy,0.254212,0.254455,0.253274,0.254860,0.254640,0.253598,0.254941,0.256560,0.256283,0.255924,0.258574,0.256560,0.259002,0.258516,0.258111,0.257579,0.259580,0.260471,0.261073,0.260170,0.261848,0.260251,0.261050,0.262126,0.262114,0.262751,0.264185,0.262531,0.263074,0.263711,0.264729,0.264463,0.264405,0.264683,0.265886,0.265770,0.265967,0.265979,0.266210,0.266372,0.266141,0.267089,0.266742,0.266314,0.266974,0.268790,0.268582,0.268513,0.268119,0.270167
original,1e-07,16,val_loss,0.338360,0.363549,0.391591,0.407075,0.415733,0.419464,0.421819,0.425443,0.429619,0.432109,0.433557,0.434197,0.434336,0.434359,0.434151,0.433949,0.433837,0.433562,0.433456,0.433228,0.433059,0.432855,0.432663,0.432425,0.432172,0.431931,0.431770,0.431668,0.431449,0.431265,0.431085,0.430905,0.430677,0.430461,0.430309,0.430103,0.429907,0.429705,0.429508,0.429280,0.429125,0.428986,0.428738,0.428586,0.428412,0.428242,0.428003,0.427827,0.427608,0.427428
original,1e-07,16,val_accuracy,0.305216,0.285239,0.270487,0.269978,0.266324,0.266371,0.262625,0.261792,0.262902,0.259896,0.259018,0.258000,0.257630,0.257954,0.258509,0.258925,0.259064,0.259480,0.259665,0.259896,0.259989,0.260914,0.260729,0.261839,0.262255,0.263226,0.263550,0.263689,0.263596,0.263596,0.263689,0.264012,0.264151,0.264752,0.264475,0.264891,0.265353,0.265631,0.266371,0.266741,0.266694,0.266602,0.267111,0.267249,0.267943,0.267666,0.267897,0.268220,0.268220,0.268220
original,1e-08,16,loss,0.410947,0.410736,0.410620,0.410731,0.410378,0.410608,0.410691,0.410736,0.410328,0.410385,0.410807,0.410820,0.410353,0.410150,0.410393,0.410512,0.410029,0.410300,0.410526,0.410170,0.410396,0.410584,0.410448,0.410215,0.410428,0.409708,0.410194,0.410239,0.410322,0.410120,0.410112,0.410244,0.409875,0.410181,0.409956,0.409983,0.410103,0.409462,0.410041,0.409771,0.409720,0.410145,0.409948,0.409850,0.410271,0.409723,0.409899,0.409886,0.409265,0.409663
original,1e-08,16,accuracy,0.266962,0.268385,0.267436,0.268640,0.269079,0.267645,0.268524,0.268860,0.270005,0.267598,0.268582,0.268362,0.267853,0.270607,0.269299,0.268698,0.269068,0.268674,0.267865,0.269600,0.268813,0.269496,0.267529,0.269068,0.270398,0.268709,0.267413,0.271139,0.267298,0.267807,0.268432,0.268177,0.269160,0.269103,0.268524,0.268536,0.269774,0.269959,0.268790,0.267830,0.269218,0.269184,0.269172,0.268744,0.268385,0.269126,0.270526,0.269045,0.269172,0.268617
original,1e-08,16,val_loss,0.309876,0.318229,0.330052,0.348124,0.365981,0.378123,0.385689,0.393620,0.400740,0.405880,0.408670,0.410138,0.410688,0.411081,0.411256,0.411160,0.411168,0.411208,0.411237,0.411260,0.411158,0.411070,0.410898,0.410972,0.410840,0.410943,0.410946,0.411020,0.410885,0.410987,0.410851,0.410745,0.410794,0.410899,0.410819,0.410756,0.410712,0.410785,0.410883,0.410712,0.410750,0.410618,0.410698,0.410738,0.410759,0.410662,0.410822,0.410727,0.410634,0.410621
original,1e-08,16,val_accuracy,0.261145,0.246994,0.262255,0.270856,0.266139,0.271689,0.263596,0.263873,0.268822,0.270995,0.273307,0.272937,0.272336,0.271596,0.272013,0.273076,0.273446,0.272752,0.272290,0.272984,0.273585,0.272614,0.272614,0.272429,0.272475,0.272614,0.272845,0.272984,0.272244,0.272521,0.272151,0.272244,0.272660,0.272891,0.272660,0.272799,0.272429,0.273030,0.272845,0.272568,0.272290,0.272429,0.273122,0.273307,0.272059,0.272984,0.273446,0.272614,0.272752,0.272059
original,1e-09,16,loss,0.464684,0.464817,0.464817,0.464838,0.464805,0.464683,0.464690,0.464689,0.464747,0.464730,0.464745,0.464961,0.464709,0.464738,0.464767,0.464758,0.464712,0.464829,0.464753,0.464869,0.464638,0.464887,0.464913,0.464610,0.464626,0.464652,0.464699,0.464808,0.464719,0.464728,0.464783,0.464503,0.464763,0.464870,0.464630,0.464759,0.464832,0.464619,0.464910,0.465002,0.464714,0.464647,0.464758,0.464692,0.464759,0.464676,0.464591,0.464805,0.464764,0.464736
original,1e-09,16,accuracy,0.274448,0.273754,0.274298,0.273557,0.273557,0.273742,0.274321,0.273245,0.273881,0.274298,0.273152,0.274321,0.273407,0.273731,0.273661,0.274078,0.273175,0.273002,0.273615,0.273673,0.273719,0.273951,0.273835,0.274564,0.273465,0.274008,0.273696,0.273534,0.273974,0.274321,0.273939,0.274159,0.274089,0.273245,0.273719,0.273742,0.273615,0.273719,0.273569,0.273557,0.273522,0.273823,0.274356,0.274413,0.273927,0.274390,0.274599,0.274008,0.274008,0.273974
original,1e-09,16,val_loss,0.323252,0.369589,0.416658,0.431707,0.440971,0.447705,0.452471,0.457179,0.459926,0.461797,0.462978,0.463531,0.463688,0.463800,0.463807,0.463795,0.463865,0.463882,0.463899,0.463880,0.463904,0.463952,0.463902,0.463884,0.463865,0.463915,0.463904,0.463868,0.463917,0.463890,0.463887,0.463952,0.463936,0.463889,0.463862,0.463900,0.463874,0.463872,0.463906,0.463982,0.463952,0.463969,0.463914,0.463915,0.463905,0.463835,0.463882,0.463878,0.463841,0.463881
original,1e-09,16,val_accuracy,0.284175,0.283990,0.284406,0.282926,0.282464,0.281308,0.280198,0.282048,0.282371,0.283158,0.282048,0.281909,0.282279,0.282140,0.282140,0.282371,0.282140,0.282233,0.282325,0.282186,0.282094,0.282371,0.282649,0.282325,0.282371,0.282695,0.282325,0.282279,0.282464,0.282325,0.282233,0.282325,0.282464,0.282048,0.282186,0.282233,0.282233,0.282464,0.282325,0.282464,0.282556,0.282279,0.282233,0.282140,0.282556,0.282371,0.282233,0.282418,0.282510,0.282510
pre_act,0.1,16,loss,0.469456,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085
pre_act,0.1,16,accuracy,0.225749,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557
pre_act,0.1,16,val_loss,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140
pre_act,0.1,16,val_accuracy,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045
pre_act,0.01,16,loss,0.486516,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192,0.487192
pre_act,0.01,16,accuracy,0.145427,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903,0.140903
pre_act,0.01,16,val_loss,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380,0.490380
pre_act,0.01,16,val_accuracy,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613,0.139613
pre_act,0.001,16,loss,0.299757,0.287664,0.287618,0.287613,0.287613,0.287613,0.287613,0.287613,0.287613,0.287613,0.287613,0.287614,0.287613,0.287613,0.287612,0.287613,0.287613,0.287614,0.287613,0.287613,0.287613,0.287614,0.287613,0.287613,0.287613,0.287613,0.287612,0.287613,0.287614,0.287614,0.287614,0.287614,0.287613,0.287614,0.287613,0.287613,0.287613,0.287613,0.287614,0.287613,0.287613,0.287613,0.287613,0.287613,0.287613,0.287614,0.287613,0.287613,0.287613,0.287613
pre_act,0.001,16,accuracy,0.265099,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812
pre_act,0.001,16,val_loss,0.289002,0.288897,0.288878,0.288876,0.288877,0.288876,0.288875,0.288875,0.288876,0.288875,0.288877,0.288876,0.288876,0.288876,0.288875,0.288876,0.288876,0.288878,0.288876,0.288876,0.288875,0.288875,0.288878,0.288876,0.288875,0.288877,0.288876,0.288876,0.288875,0.288876,0.288876,0.288876,0.288876,0.288877,0.288877,0.288878,0.288876,0.288878,0.288876,0.288876,0.288875,0.288877,0.288877,0.288877,0.288877,0.288877,0.288876,0.288876,0.288878,0.288876
pre_act,0.001,16,val_accuracy,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658
pre_act,0.0001,16,loss,0.333356,0.288329,0.287978,0.287833,0.287767,0.287728,0.287676,0.287603,0.287438,0.287357,0.287284,0.287217,0.287126,0.287006,0.286907,0.286776,0.286566,0.285945,0.284782,0.283813,0.283126,0.282680,0.282174,0.281864,0.281480,0.281147,0.280761,0.280471,0.280181,0.280002,0.279828,0.279605,0.279493,0.279279,0.279178,0.278948,0.278830,0.278654,0.277857,0.277603,0.277428,0.277344,0.277275,0.277207,0.277128,0.277015,0.276958,0.276840,0.276838,0.276710
pre_act,0.0001,16,accuracy,0.251111,0.270179,0.332346,0.340815,0.343870,0.343916,0.348359,0.349354,0.353358,0.358969,0.359120,0.358310,0.358738,0.360994,0.360948,0.362464,0.365842,0.367254,0.377424,0.383232,0.385569,0.389191,0.392315,0.393414,0.393761,0.397811,0.401074,0.401421,0.404522,0.404857,0.406547,0.406616,0.408328,0.408837,0.410434,0.410816,0.411580,0.412008,0.414160,0.417099,0.419135,0.417411,0.418996,0.420003,0.419343,0.422525,0.420790,0.422409,0.422097,0.423809
pre_act,0.0001,16,val_loss,0.289164,0.289130,0.289109,0.289074,0.289030,0.289015,0.288983,0.288885,0.288732,0.288666,0.288623,0.288523,0.288409,0.288329,0.288249,0.288133,0.287782,0.286639,0.285094,0.284416,0.283962,0.283593,0.283299,0.283486,0.282974,0.282902,0.282404,0.282728,0.282450,0.282036,0.281876,0.282128,0.282273,0.281645,0.281635,0.281613,0.281464,0.280889,0.279680,0.279570,0.279503,0.279414,0.279439,0.279403,0.279183,0.279112,0.279083,0.279369,0.279033,0.279024
pre_act,0.0001,16,val_accuracy,0.281585,0.285747,0.289308,0.298372,0.307899,0.314743,0.320570,0.330327,0.343461,0.348872,0.345218,0.347993,0.349010,0.352109,0.352109,0.353357,0.359647,0.368757,0.377497,0.379347,0.381798,0.383232,0.385174,0.384203,0.389428,0.389937,0.395440,0.396596,0.395764,0.398169,0.397891,0.398862,0.399417,0.402793,0.401360,0.400111,0.404458,0.401313,0.407695,0.407556,0.407325,0.407926,0.409175,0.410285,0.409961,0.411857,0.411580,0.408019,0.411395,0.413013
pre_act,1e-05,16,loss,0.389336,0.365767,0.350592,0.340655,0.332983,0.327314,0.322518,0.318577,0.315175,0.312380,0.309713,0.307356,0.304682,0.302212,0.300029,0.298095,0.295809,0.292899,0.290213,0.289309,0.288836,0.288517,0.288246,0.288097,0.287947,0.287847,0.287783,0.287725,0.287603,0.287539,0.287485,0.287448,0.287428,0.287353,0.287305,0.287282,0.287214,0.287180,0.287138,0.287113,0.287045,0.286977,0.286964,0.286905,0.286867,0.286817,0.286775,0.286761,0.286685,0.286638
pre_act,1e-05,16,accuracy,0.241021,0.249526,0.253367,0.253795,0.258041,0.257960,0.260020,0.263086,0.264891,0.268142,0.271266,0.272215,0.273141,0.271394,0.275015,0.275189,0.277144,0.271000,0.267737,0.262427,0.262276,0.260679,0.262565,0.266291,0.265365,0.265551,0.271313,0.280731,0.284433,0.292012,0.294673,0.299868,0.301569,0.306521,0.307771,0.311577,0.314551,0.313510,0.314181,0.317571,0.322465,0.324710,0.325566,0.328516,0.326515,0.330772,0.330460,0.332404,0.332346,0.333723
pre_act,1e-05,16,val_loss,0.289980,0.289855,0.289929,0.290277,0.292135,0.298566,0.306595,0.310924,0.312167,0.311542,0.309965,0.307866,0.305345,0.303095,0.301120,0.299008,0.296387,0.292671,0.291068,0.290360,0.289938,0.289668,0.289480,0.289333,0.289213,0.289112,0.289027,0.288946,0.288887,0.288823,0.288766,0.288707,0.288661,0.288616,0.288565,0.288524,0.288487,0.288439,0.288390,0.288349,0.288312,0.288284,0.288233,0.288198,0.288169,0.288124,0.288096,0.288056,0.288016,0.287976
pre_act,1e-05,16,val_accuracy,0.257445,0.259388,0.261422,0.262717,0.262671,0.260266,0.258324,0.260960,0.265862,0.270764,0.267203,0.274047,0.272845,0.273585,0.273724,0.275897,0.272614,0.267249,0.264798,0.262949,0.264891,0.264290,0.264706,0.264613,0.262162,0.266278,0.278487,0.283851,0.286811,0.294395,0.300869,0.302904,0.305448,0.307436,0.311829,0.312014,0.312431,0.312107,0.315252,0.314974,0.315113,0.318119,0.318905,0.321356,0.321495,0.323113,0.322420,0.325842,0.326905,0.327923
pre_act,1e-06,16,loss,0.417779,0.410777,0.407249,0.403957,0.399377,0.392556,0.382765,0.372061,0.364918,0.361443,0.358543,0.356259,0.353460,0.350886,0.349049,0.346417,0.343955,0.341659,0.339092,0.336433,0.333974,0.331666,0.329029,0.326160,0.323896,0.321503,0.319370,0.317309,0.314989,0.312834,0.310976,0.309304,0.307556,0.306122,0.304665,0.303433,0.302322,0.301106,0.300333,0.299316,0.298408,0.297700,0.297047,0.296103,0.295634,0.295030,0.294581,0.294048,0.293627,0.293197
pre_act,1e-06,16,accuracy,0.231835,0.217314,0.211205,0.209064,0.210314,0.212570,0.217094,0.229879,0.241635,0.248889,0.255426,0.256734,0.257937,0.259210,0.256618,0.259129,0.260587,0.260182,0.259615,0.261732,0.262450,0.260170,0.259117,0.259650,0.261015,0.259985,0.258898,0.256838,0.257069,0.257104,0.255033,0.254177,0.252418,0.255288,0.253587,0.253483,0.250926,0.254825,0.251400,0.252129,0.250393,0.251759,0.252326,0.254003,0.253008,0.250521,0.252083,0.253182,0.251585,0.253656
pre_act,1e-06,16,val_loss,0.290638,0.290619,0.291545,0.295690,0.312436,0.337203,0.351247,0.356992,0.358893,0.358546,0.357167,0.355217,0.353225,0.350912,0.348617,0.346332,0.343898,0.341455,0.338938,0.336382,0.333931,0.331473,0.329078,0.326636,0.324248,0.321825,0.319699,0.317509,0.315458,0.313490,0.311577,0.309922,0.308314,0.306924,0.305613,0.304435,0.303276,0.302237,0.301311,0.300383,0.299599,0.298824,0.298113,0.297426,0.296818,0.296269,0.295769,0.295265,0.294841,0.294429
pre_act,1e-06,16,val_accuracy,0.255411,0.251989,0.253145,0.251665,0.239734,0.231317,0.234878,0.243202,0.248058,0.253515,0.256659,0.255873,0.256983,0.257399,0.256891,0.257353,0.258278,0.257538,0.257584,0.257122,0.257029,0.257769,0.257630,0.257677,0.257723,0.257214,0.256336,0.256521,0.256659,0.255087,0.254671,0.253145,0.251110,0.250879,0.251526,0.251064,0.250555,0.251341,0.250555,0.249769,0.249306,0.248011,0.249630,0.251295,0.252775,0.251989,0.251619,0.251989,0.252775,0.255179
pre_act,1e-07,16,loss,0.456918,0.456330,0.455545,0.455161,0.454395,0.453522,0.452705,0.451944,0.451244,0.450075,0.448990,0.448002,0.446842,0.445792,0.444634,0.443454,0.442030,0.440786,0.439123,0.438322,0.436520,0.435368,0.433684,0.432245,0.431016,0.429840,0.428660,0.426859,0.425936,0.424877,0.423675,0.422574,0.421586,0.420820,0.419619,0.419104,0.418200,0.417751,0.416164,0.416119,0.415199,0.414777,0.414163,0.413513,0.413217,0.412224,0.411766,0.411079,0.410463,0.410067
pre_act,1e-07,16,accuracy,0.222220,0.222046,0.222104,0.221734,0.221572,0.221734,0.220877,0.220796,0.219813,0.218934,0.219258,0.218101,0.217892,0.216863,0.216377,0.215578,0.214549,0.214317,0.213391,0.212049,0.211286,0.209689,0.208925,0.208428,0.206067,0.205466,0.204448,0.202897,0.201532,0.200305,0.199588,0.199299,0.197818,0.195712,0.197725,0.193560,0.193930,0.192646,0.193190,0.192229,0.191327,0.190413,0.189499,0.190170,0.189476,0.189823,0.189129,0.188816,0.189800,0.188990
pre_act,1e-07,16,val_loss,0.295073,0.295368,0.297956,0.305704,0.327346,0.374889,0.418463,0.437998,0.445372,0.448085,0.448614,0.448160,0.447337,0.446139,0.444970,0.443722,0.442428,0.441005,0.439645,0.438276,0.436961,0.435557,0.434167,0.432865,0.431553,0.430235,0.429041,0.427765,0.426719,0.425640,0.424665,0.423652,0.422608,0.421820,0.420922,0.420150,0.419550,0.418837,0.418155,0.417553,0.417014,0.416271,0.415768,0.415103,0.414462,0.413821,0.413378,0.412635,0.412256,0.411730
pre_act,1e-07,16,val_accuracy,0.221374,0.217906,0.213189,0.210877,0.212172,0.215270,0.215964,0.217351,0.220450,0.220773,0.220265,0.219941,0.219247,0.218553,0.218137,0.217027,0.216010,0.214715,0.213929,0.212865,0.210831,0.209767,0.208148,0.207223,0.206484,0.205142,0.204264,0.202321,0.200564,0.198946,0.198437,0.197327,0.196495,0.195015,0.194321,0.193489,0.192703,0.192333,0.191639,0.190668,0.190575,0.189650,0.190067,0.189188,0.188725,0.189003,0.189234,0.189188,0.188494,0.188910
pre_act,1e-08,16,loss,0.428875,0.428408,0.428627,0.428258,0.428203,0.428291,0.428331,0.428130,0.428078,0.427965,0.427952,0.427429,0.427714,0.427876,0.427627,0.427493,0.427411,0.427385,0.427119,0.427257,0.426876,0.427246,0.427270,0.426784,0.426915,0.427064,0.426617,0.426959,0.426851,0.426946,0.426752,0.426493,0.426338,0.426480,0.426348,0.426294,0.425978,0.426153,0.425910,0.425798,0.426138,0.426238,0.426013,0.425730,0.425736,0.425735,0.425517,0.425304,0.425499,0.425575
pre_act,1e-08,16,accuracy,0.207687,0.207375,0.207548,0.207306,0.207144,0.207074,0.207444,0.207155,0.208058,0.208555,0.207988,0.208706,0.209018,0.208960,0.208162,0.208555,0.209562,0.208474,0.209932,0.210580,0.210152,0.210244,0.209388,0.210765,0.208937,0.209296,0.210638,0.209122,0.211089,0.209955,0.210788,0.210140,0.210545,0.211170,0.210314,0.212038,0.211783,0.212061,0.210892,0.211668,0.211668,0.212929,0.211691,0.212952,0.213449,0.211853,0.213415,0.212489,0.212836,0.213750
pre_act,1e-08,16,val_loss,0.290325,0.290342,0.291023,0.293577,0.306076,0.345211,0.386367,0.409090,0.419187,0.423923,0.426083,0.427010,0.427499,0.427634,0.427661,0.427659,0.427446,0.427511,0.427475,0.427466,0.427340,0.427337,0.427203,0.427220,0.427126,0.426919,0.426907,0.426880,0.426908,0.426879,0.426722,0.426719,0.426650,0.426633,0.426505,0.426471,0.426372,0.426445,0.426302,0.426107,0.426028,0.425963,0.425855,0.425867,0.425799,0.425829,0.425689,0.425502,0.425575,0.425537
pre_act,1e-08,16,val_accuracy,0.263735,0.262579,0.257630,0.246902,0.239502,0.229282,0.219293,0.215917,0.212680,0.211432,0.212634,0.211339,0.211062,0.211016,0.211755,0.211894,0.212172,0.212588,0.212727,0.212218,0.213143,0.213513,0.213004,0.213374,0.213605,0.213189,0.213189,0.213467,0.213929,0.214808,0.214854,0.214946,0.214854,0.215085,0.214808,0.214854,0.215178,0.216195,0.216010,0.215686,0.215316,0.214946,0.215501,0.216056,0.216287,0.216704,0.215964,0.216935,0.217305,0.217259
pre_act,1e-09,16,loss,0.444155,0.444058,0.444392,0.444434,0.444141,0.444094,0.444470,0.444190,0.444217,0.444059,0.444505,0.444333,0.444312,0.444240,0.444171,0.444091,0.444396,0.444484,0.444137,0.444019,0.444075,0.444301,0.444142,0.444174,0.444050,0.444114,0.443898,0.444384,0.444396,0.444216,0.444006,0.444447,0.444021,0.443941,0.444075,0.444288,0.444237,0.444220,0.444085,0.444139,0.444084,0.443933,0.444215,0.444128,0.444096,0.443960,0.444131,0.444274,0.443993,0.444081
pre_act,1e-09,16,accuracy,0.157738,0.158467,0.158062,0.157102,0.158710,0.158340,0.157623,0.158282,0.159104,0.157761,0.157518,0.158872,0.158502,0.158375,0.157553,0.157495,0.157738,0.157889,0.157923,0.159462,0.157923,0.156535,0.158571,0.159150,0.157044,0.157808,0.158062,0.157808,0.158236,0.157484,0.158421,0.157866,0.158814,0.158236,0.157946,0.157831,0.158201,0.158398,0.158756,0.157923,0.158016,0.158224,0.158120,0.157946,0.157946,0.157923,0.157923,0.158074,0.158328,0.156813
pre_act,1e-09,16,val_loss,0.290944,0.291029,0.291519,0.293584,0.303682,0.338634,0.387900,0.420041,0.435583,0.442304,0.445138,0.446248,0.446657,0.446875,0.446955,0.447052,0.446950,0.446978,0.446982,0.446976,0.446974,0.446954,0.447008,0.447114,0.446949,0.447076,0.447107,0.447107,0.447116,0.447160,0.447108,0.447093,0.447120,0.447016,0.446939,0.446950,0.446923,0.447010,0.446961,0.446966,0.446883,0.446988,0.446977,0.447127,0.447026,0.446887,0.446942,0.446908,0.446967,0.446974
pre_act,1e-09,16,val_accuracy,0.184933,0.185720,0.190760,0.198714,0.193442,0.184101,0.171522,0.163291,0.159267,0.157001,0.157233,0.158019,0.158528,0.158620,0.158250,0.158158,0.158435,0.158204,0.158435,0.158620,0.158435,0.158158,0.158204,0.158574,0.158158,0.158065,0.158805,0.158990,0.159036,0.158250,0.158759,0.158389,0.158713,0.158666,0.158574,0.158805,0.158713,0.158805,0.158620,0.158713,0.158759,0.158574,0.159360,0.158759,0.158805,0.158944,0.159036,0.159129,0.158851,0.158713
pre_act_mod,0.1,16,loss,0.469874,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085
