renset,learningRate,batchsize,,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50
original,0.01,16,val_accuracy,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658,0.349658
original,0.001,16,loss,0.298966,0.279078,0.277808,0.277256,0.276761,0.276342,0.275936,0.275780,0.275534,0.275265,0.274874,0.274390,0.274126,0.273730,0.273330,0.273139,0.272953,0.272687,0.272506,0.272291,0.271947,0.271690,0.271650,0.271414,0.271134,0.271059,0.270903,0.270568,0.270396,0.270216,0.270060,0.270022,0.269715,0.269510,0.269371,0.269505,0.269511,0.269294,0.269031,0.268792,0.268699,0.268552,0.268333,0.268163,0.268103,0.268028,0.267903,0.267937,0.267807,0.267627
original,0.001,16,accuracy,0.305248,0.387293,0.412910,0.419239,0.423578,0.426968,0.430347,0.432649,0.436132,0.436467,0.441119,0.446476,0.448929,0.456415,0.460140,0.464514,0.468077,0.472416,0.474441,0.478757,0.481522,0.489054,0.489737,0.490940,0.495164,0.497431,0.498403,0.504941,0.503321,0.507185,0.509812,0.509950,0.515770,0.519033,0.517760,0.517946,0.515296,0.519033,0.524205,0.526797,0.528405,0.530985,0.534896,0.535336,0.537847,0.539409,0.540103,0.541052,0.542405,0.543042
original,0.001,16,val_loss,0.288351,0.283643,0.281233,0.279756,0.279304,0.278701,0.278230,0.277700,0.277511,0.277224,0.276946,0.277137,0.276791,0.276697,0.276554,0.276766,0.276392,0.276145,0.276199,0.276129,0.276080,0.276015,0.276383,0.276098,0.275950,0.276032,0.275700,0.275853,0.275856,0.275462,0.275606,0.275594,0.275372,0.275773,0.275413,0.275928,0.275391,0.275378,0.275307,0.275563,0.275578,0.275333,0.275274,0.275113,0.275354,0.275248,0.275265,0.275242,0.274996,0.275073
original,0.001,16,val_accuracy,0.302303,0.386561,0.387394,0.390770,0.418933,0.417823,0.421430,0.426332,0.428228,0.429107,0.434471,0.429846,0.434887,0.440945,0.439188,0.450703,0.454264,0.455929,0.453061,0.453061,0.456807,0.458102,0.452830,0.457131,0.460183,0.461848,0.462079,0.459027,0.463004,0.464623,0.463513,0.461755,0.470172,0.465363,0.466981,0.463374,0.470218,0.464299,0.466842,0.471051,0.472531,0.473132,0.471143,0.477941,0.472808,0.474750,0.474565,0.474427,0.479005,0.475583
original,0.0001,16,loss,0.362020,0.308627,0.287782,0.283083,0.281344,0.280321,0.279715,0.279210,0.278840,0.278546,0.278192,0.277972,0.277770,0.277511,0.277336,0.277224,0.276993,0.276763,0.276607,0.276517,0.276214,0.276162,0.275985,0.275883,0.275635,0.275551,0.275371,0.275145,0.275069,0.274951,0.274763,0.274719,0.274541,0.274301,0.274208,0.274170,0.273982,0.273803,0.273853,0.273591,0.273373,0.273271,0.273041,0.273046,0.272856,0.272748,0.272632,0.272522,0.272309,0.272134
original,0.0001,16,accuracy,0.288159,0.299544,0.294048,0.333584,0.350523,0.361989,0.372067,0.380860,0.384343,0.393437,0.397776,0.402231,0.406315,0.410006,0.410908,0.414403,0.416867,0.419864,0.419899,0.422907,0.425314,0.428449,0.428808,0.427871,0.432638,0.434952,0.434489,0.437381,0.436722,0.438631,0.440401,0.440644,0.443479,0.443606,0.446973,0.445238,0.447494,0.450803,0.448281,0.451972,0.454644,0.454899,0.458034,0.455790,0.458948,0.459029,0.463287,0.460881,0.465058,0.467036
original,0.0001,16,val_loss,0.292021,0.292076,0.289582,0.287157,0.284408,0.281990,0.281555,0.281483,0.280600,0.280063,0.279812,0.279661,0.279548,0.279349,0.279281,0.279219,0.279135,0.279091,0.278954,0.278915,0.278798,0.278722,0.278697,0.278559,0.278428,0.278363,0.278226,0.278167,0.278138,0.278363,0.278110,0.278040,0.278040,0.277990,0.277814,0.277846,0.278000,0.277918,0.277934,0.277739,0.277631,0.277731,0.277626,0.277554,0.277744,0.277715,0.277705,0.277323,0.277412,0.277612
original,0.0001,16,val_accuracy,0.285701,0.287782,0.321032,0.316269,0.323344,0.316500,0.334489,0.342074,0.360063,0.378607,0.389290,0.391232,0.395949,0.394145,0.400018,0.398955,0.404227,0.406215,0.401175,0.414262,0.409360,0.411903,0.408481,0.413984,0.413892,0.416297,0.418563,0.416482,0.418609,0.417638,0.419904,0.419950,0.420736,0.421846,0.424945,0.419673,0.418378,0.424852,0.423187,0.424713,0.428459,0.424436,0.426563,0.423835,0.425684,0.424667,0.426008,0.427858,0.425916,0.424020
original,1e-05,16,loss,0.418158,0.388590,0.370925,0.357787,0.347109,0.337218,0.329308,0.322850,0.317236,0.312800,0.308640,0.304236,0.300501,0.296877,0.293474,0.290339,0.287896,0.286216,0.285049,0.284037,0.283397,0.282920,0.282489,0.282254,0.282001,0.281724,0.281555,0.281359,0.281285,0.281112,0.281068,0.280997,0.280895,0.280794,0.280683,0.280619,0.280547,0.280481,0.280400,0.280309,0.280243,0.280231,0.280133,0.280082,0.280005,0.279976,0.279852,0.279810,0.279744,0.279653
